"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"5800",10071836,"HY260214","05/14/2015 05:30:00 PM","020XX W BALMORAL AVE","0460","BATTERY","SIMPLE","NURSING HOME/RETIREMENT HOME","false","false",2012,20,40,4,"08B",1161674,1935850,2015,"02/10/2018 03:50:01 PM",41.979649551,-87.680799226,"(41.979649551, -87.680799226)"
"5801",10071839,"HY260326","05/14/2015 07:05:00 PM","058XX S RACINE AVE","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",713,7,16,67,"26",1169313,1866253,2015,"02/10/2018 03:50:01 PM",41.788507353,-87.654730146,"(41.788507353, -87.654730146)"
"5802",10071840,"HY260184","05/14/2015 03:50:00 PM","037XX W DICKENS AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","VACANT LOT/LAND","true","false",2525,25,26,22,"18",1151021,1913694,2015,"02/10/2018 03:50:01 PM",41.919067828,-87.720559396,"(41.919067828, -87.720559396)"
"5803",10071841,"HY260359","04/28/2015 12:00:00 PM","027XX S SAWYER AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false",1032,10,22,30,"26",1155137,1885707,2015,"02/10/2018 03:50:01 PM",41.842186983,-87.706188075,"(41.842186983, -87.706188075)"
"5804",10071842,"HY260284","05/14/2015 06:29:00 PM","064XX S ASHLAND AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",725,7,17,67,"18",1166779,1861936,2015,"02/10/2018 03:50:01 PM",41.776715474,-87.664144584,"(41.776715474, -87.664144584)"
"5805",10071843,"HY260298","05/14/2015 05:05:00 PM","026XX N NARRAGANSETT AVE","0880","THEFT","PURSE-SNATCHING","SIDEWALK","false","true",2512,25,36,19,"06",1133295,1916925,2015,"02/10/2018 03:50:01 PM",41.928263171,-87.785611939,"(41.928263171, -87.785611939)"
"5806",10071844,"HY260351","05/14/2015 06:40:00 PM","063XX S ARTESIAN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","RESIDENTIAL YARD (FRONT/BACK)","true","false",825,8,15,66,"18",1161131,1862465,2015,"02/10/2018 03:50:01 PM",41.778285864,-87.684835387,"(41.778285864, -87.684835387)"
"5807",10071845,"HY260141","05/14/2015 05:00:00 PM","087XX S ABERDEEN ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PRIVATE, BUILDING","true","false",2222,22,21,71,"18",1170513,1846788,2015,"02/10/2018 03:50:01 PM",41.735066839,-87.650896405,"(41.735066839, -87.650896405)"
"5808",10071846,"HY260294","05/14/2015 05:45:00 PM","008XX W GARFIELD BLVD","1330","CRIMINAL TRESPASS","TO LAND","GAS STATION","true","false",712,7,20,68,"26",1171827,1868252,2015,"02/10/2018 03:50:01 PM",41.793938009,-87.645453608,"(41.793938009, -87.645453608)"
"5809",10071847,"HY260189","05/14/2015 05:15:00 PM","036XX N BROADWAY","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","false","false",1925,19,46,6,"26",1170686,1924581,2015,"02/10/2018 03:50:01 PM",41.948533921,-87.647988403,"(41.948533921, -87.647988403)"
"5810",10071848,"HY260108","05/14/2015 04:00:00 PM","046XX N BROADWAY","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false",1914,19,46,3,"06",1167903,1931023,2015,"02/10/2018 03:50:01 PM",41.966271621,-87.658031509,"(41.966271621, -87.658031509)"
"5811",10071849,"HY260217","05/14/2015 03:00:00 PM","004XX N SPRINGFIELD AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","STREET","true","false",1122,11,27,23,"04A",1150308,1902753,2015,"02/10/2018 03:50:01 PM",41.889058597,-87.723464848,"(41.889058597, -87.723464848)"
"5812",10071851,"HY259856","02/01/2015 10:00:00 AM","005XX N RIDGEWAY AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false",1122,11,27,23,"11",1151291,1903347,2015,"02/10/2018 03:50:01 PM",41.890669366,-87.719839262,"(41.890669366, -87.719839262)"
"5813",10071853,"HY260131","05/14/2015 04:45:00 PM","028XX N CAMBRIDGE AVE","0890","THEFT","FROM BUILDING","RESIDENCE PORCH/HALLWAY","false","false",1934,19,44,6,"06",1172153,1919080,2015,"02/10/2018 03:50:01 PM",41.933406659,-87.642758936,"(41.933406659, -87.642758936)"
"5814",10071854,"HY260344","05/14/2015 04:00:00 PM","052XX S DREXEL AVE","0810","THEFT","OVER $500","APARTMENT","false","false",233,2,5,41,"06",1183138,1870240,2015,"02/10/2018 03:50:01 PM",41.799137399,-87.603915361,"(41.799137399, -87.603915361)"
"5815",10071855,"HY260362","05/13/2015 07:00:00 PM","052XX W NORTH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true",2532,25,37,25,"08B",1141381,1910140,2015,"02/10/2018 03:50:01 PM",41.909498816,-87.756066167,"(41.909498816, -87.756066167)"
"5816",10071857,"HY260272","05/14/2015 05:30:00 PM","040XX N KEYSTONE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true",1722,17,39,16,"08B",1148567,1926582,2015,"02/10/2018 03:50:01 PM",41.95448137,-87.729242079,"(41.95448137, -87.729242079)"
"5817",10071858,"HY260139","05/14/2015 04:35:00 PM","009XX N CALIFORNIA AVE","0560","ASSAULT","SIMPLE","RESIDENCE PORCH/HALLWAY","false","false",1211,12,26,24,"08A",1157557,1905965,2015,"02/10/2018 03:50:01 PM",41.897728149,-87.696756039,"(41.897728149, -87.696756039)"
"5818",10071859,"HY260313","05/14/2015 06:56:00 PM","066XX S ABERDEEN ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","RESIDENTIAL YARD (FRONT/BACK)","true","false",724,7,17,68,"18",1170126,1860754,2015,"02/10/2018 03:50:01 PM",41.773399796,-87.651908959,"(41.773399796, -87.651908959)"
"5819",10071861,"HY260328","05/14/2015 02:00:00 PM","024XX N STOCKTON DR","0810","THEFT","OVER $500","STREET","false","false",1935,19,43,7,"06",1173434,1916712,2015,"02/10/2018 03:50:01 PM",41.926880363,-87.638121945,"(41.926880363, -87.638121945)"
"5820",10071862,"HY260290","05/14/2015 02:00:00 PM","001XX S DEARBORN ST","0890","THEFT","FROM BUILDING","COMMERCIAL / BUSINESS OFFICE","false","false",112,1,42,32,"06",1175959,1899607,2015,"02/10/2018 03:50:01 PM",41.879886887,-87.629359567,"(41.879886887, -87.629359567)"
"5821",10071864,"HY260167","05/14/2015 04:52:00 PM","021XX E 95TH ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","true","false",431,4,7,51,"06",1191914,1842389,2015,"02/10/2018 03:50:01 PM",41.722503153,-87.572635409,"(41.722503153, -87.572635409)"
"5822",10071866,"HY260302","05/14/2015 04:30:00 PM","053XX W VAN BUREN ST","0820","THEFT","$500 AND UNDER","STREET","false","true",1522,15,29,25,"06",1140851,1897494,2015,"02/10/2018 03:50:01 PM",41.874806427,-87.758324509,"(41.874806427, -87.758324509)"
"5823",10071867,"HY260381","05/14/2015 07:42:00 PM","016XX E 95TH ST","0890","THEFT","FROM BUILDING","GAS STATION","false","false",431,4,7,51,"06",1188709,1842306,2015,"02/10/2018 03:50:01 PM",41.722352508,-87.584377376,"(41.722352508, -87.584377376)"
"5824",10071868,"HY260371","05/14/2015 07:15:00 PM","002XX E PEARSON ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false",1833,18,42,8,"26",1178638,1906104,2015,"02/10/2018 03:50:01 PM",41.897654247,-87.619324251,"(41.897654247, -87.619324251)"
"5825",10071870,"HY260306","05/14/2015 08:30:00 AM","049XX N MARMORA AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false",1622,16,45,11,"11",1135852,1932659,2015,"02/10/2018 03:50:01 PM",41.971393671,-87.775839635,"(41.971393671, -87.775839635)"
"5826",10071871,"HY260317","05/14/2015 06:51:00 PM","039XX W GEORGE ST","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",2523,25,30,21,"26",1149803,1918997,2015,"02/10/2018 03:50:01 PM",41.933643525,-87.724896248,"(41.933643525, -87.724896248)"
"5827",10071872,"HY260403","05/14/2015 12:00:00 PM","003XX W ERIE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1831,18,42,8,"07",1173630,1904710,2015,"02/10/2018 03:50:01 PM",41.893941929,-87.637759383,"(41.893941929, -87.637759383)"
"5828",10071874,"HY260281","05/14/2015 06:10:00 PM","007XX N HARDING AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",1112,11,27,23,"14",1149924,1904620,2015,"02/10/2018 03:50:01 PM",41.894189322,-87.724826434,"(41.894189322, -87.724826434)"
"5829",10071875,"HY260261","05/14/2015 05:00:00 PM","005XX W LAKE ST","0890","THEFT","FROM BUILDING","CTA GARAGE / OTHER PROPERTY","false","false",121,1,42,28,"06",1172491,1901698,2015,"02/10/2018 03:50:01 PM",41.885702079,-87.642031644,"(41.885702079, -87.642031644)"
"5830",10071876,"HY260335","05/14/2015 06:47:00 PM","016XX S SPRINGFIELD AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","SIDEWALK","true","false",1014,10,24,29,"15",1150668,1891495,2015,"02/10/2018 03:50:01 PM",41.858158349,-87.722437028,"(41.858158349, -87.722437028)"
"5831",10071877,"HY260391","05/14/2015 07:00:00 PM","044XX S LAVERGNE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","ALLEY","false","false",814,8,23,56,"14",1143776,1874525,2015,"02/10/2018 03:50:01 PM",41.811722003,-87.748159606,"(41.811722003, -87.748159606)"
"5832",10071878,"HY260285","05/14/2015 05:30:00 PM","052XX N SHERIDAN RD","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false",2023,20,48,77,"06",1168697,1934885,2015,"02/10/2018 03:50:01 PM",41.976851852,-87.654999693,"(41.976851852, -87.654999693)"
"5833",10071879,"HY260421","03/23/2015 12:00:00 PM","077XX S BURNHAM AVE","1541","OBSCENITY","SALE/DIST OBSCENE MAT TO MINOR","SCHOOL, PUBLIC, GROUNDS","true","false",421,4,7,43,"17",1196066,1854156,2015,"02/10/2018 03:50:01 PM",41.754691074,-87.557038686,"(41.754691074, -87.557038686)"
"5834",10071880,"HY260097","05/14/2015 03:10:00 PM","036XX S HERMITAGE AVE","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","SIDEWALK","false","false",912,9,11,59,"04A",1165277,1880678,2015,"02/10/2018 03:50:01 PM",41.828177683,-87.669119919,"(41.828177683, -87.669119919)"
"5835",10071882,"HY260339","05/05/2015 05:00:00 PM","022XX E 71ST ST","1120","DECEPTIVE PRACTICE","FORGERY","OTHER","false","false",333,3,5,43,"10",1192475,1858295,2015,"02/10/2018 03:50:01 PM",41.76613698,-87.570063796,"(41.76613698, -87.570063796)"
"5836",10071883,"HY260121","05/14/2015 09:35:00 AM","043XX S COTTAGE GROVE AVE","0810","THEFT","OVER $500","STREET","false","false",221,2,4,38,"06",1182327,1876462,2015,"02/10/2018 03:50:01 PM",41.816229907,-87.606696541,"(41.816229907, -87.606696541)"
"5837",10071884,"HY260332","05/14/2015 07:00:00 PM","081XX S COLFAX AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",422,4,7,46,"08B",1194923,1851546,2015,"02/10/2018 03:50:01 PM",41.747557256,-87.561313179,"(41.747557256, -87.561313179)"
"5838",10071886,"HY260244","03/23/2015 09:16:00 PM","031XX S UNION AVE","0583","STALKING","CYBERSTALKING","APARTMENT","false","true",915,9,11,60,"08A",1172147,1883977,2015,"02/10/2018 03:50:01 PM",41.837081915,-87.643817502,"(41.837081915, -87.643817502)"
"5839",10071887,"HY260346","05/14/2015 07:16:00 PM","109XX S DOTY AVE W","0860","THEFT","RETAIL THEFT","OTHER","true","false",513,5,9,50,"06",1185440,1832668,2015,"02/10/2018 03:50:01 PM",41.695982095,-87.596653142,"(41.695982095, -87.596653142)"
"5840",10071888,"HY260340","05/14/2015 06:50:00 PM","035XX W ROOSEVELT RD","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","PARKING LOT/GARAGE(NON.RESID.)","true","false",1133,11,24,29,"18",1153056,1894484,2015,"02/10/2018 03:50:01 PM",41.866313546,-87.713592319,"(41.866313546, -87.713592319)"
"5841",10071890,"HY259932","05/14/2015 09:05:00 AM","068XX S MORGAN ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",724,7,17,68,"08B",1170826,1859385,2015,"02/10/2018 03:50:01 PM",41.769627845,-87.649382833,"(41.769627845, -87.649382833)"
"5842",10071891,"HY260429","05/14/2015 02:00:00 AM","060XX S KOSTNER AVE","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false",813,8,13,65,"06",1148074,1864108,2015,"02/10/2018 03:50:01 PM",41.783054755,-87.73266149,"(41.783054755, -87.73266149)"
"5843",10071892,"HY260380","05/11/2015 02:00:00 PM","081XX S HAMLIN AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",834,8,18,70,"08B",1152469,1850523,2015,"02/10/2018 03:50:01 PM",41.745689932,-87.716904747,"(41.745689932, -87.716904747)"
"5844",10071893,"HY260310","05/14/2015 06:45:00 PM","047XX S KILDARE AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true",815,8,23,57,"26",1148490,1872900,2015,"02/10/2018 03:50:01 PM",41.807173378,-87.730910387,"(41.807173378, -87.730910387)"
"5845",10071895,"HY260146","05/14/2015 12:30:00 PM","022XX W GARFIELD BLVD","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",932,9,16,63,"05",1162293,1868145,2015,"02/10/2018 03:50:01 PM",41.79384841,-87.680417291,"(41.79384841, -87.680417291)"
"5846",10071897,"HY259791","05/14/2015 12:10:00 PM","062XX S SEELEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",714,7,15,67,"14",1163769,1863242,2015,"02/10/2018 03:50:01 PM",41.780363057,-87.675142508,"(41.780363057, -87.675142508)"
"5847",10071898,"HY260127","05/14/2015 03:20:00 PM","043XX S TALMAN AVE","0460","BATTERY","SIMPLE","STREET","false","false",922,9,12,58,"08B",1159420,1875886,2015,"02/10/2018 03:50:01 PM",41.815150109,-87.690740236,"(41.815150109, -87.690740236)"
"5848",10071899,"HY259774","05/14/2015 09:00:00 AM","095XX S STATE ST","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","STREET","false","false",511,5,21,49,"11",1177973,1841788,2015,"02/10/2018 03:50:01 PM",41.721180629,-87.623717187,"(41.721180629, -87.623717187)"
"5849",10071900,"HY260374","05/14/2015 06:00:00 PM","044XX S PACKERS AVE","0560","ASSAULT","SIMPLE","WAREHOUSE","false","true",924,9,11,61,"08A",1168184,1875515,2015,"02/10/2018 03:50:01 PM",41.813947707,-87.658603189,"(41.813947707, -87.658603189)"
"5850",10071901,"HY260375","05/14/2015 03:48:00 AM","132XX S ST LAWRENCE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true",533,5,9,54,"26",1182588,1817643,2015,"02/10/2018 03:50:01 PM",41.654817808,-87.607558614,"(41.654817808, -87.607558614)"
"5851",10071902,"HY260315","05/14/2015 06:50:00 PM","073XX S PHILLIPS AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false",334,3,7,43,"08B",1193920,1856762,2015,"02/10/2018 03:50:01 PM",41.761895006,-87.564817664,"(41.761895006, -87.564817664)"
"5852",10071904,"HY260353","05/11/2015 03:00:00 PM","054XX W PARKER AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false",2514,25,30,19,"11",1139554,1917749,2015,"02/10/2018 03:50:01 PM",41.930412296,-87.762591835,"(41.930412296, -87.762591835)"
"5853",10071905,"HY260379","05/14/2015 04:00:00 PM","030XX S PARNELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true",914,9,11,60,"14",1173123,1884693,2015,"02/10/2018 03:50:01 PM",41.839025124,-87.640214977,"(41.839025124, -87.640214977)"
"5854",10071906,"HY259936","05/14/2015 01:30:00 PM","059XX S PAULINA ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",714,7,15,67,"14",1166027,1865328,2015,"02/10/2018 03:50:01 PM",41.786039578,-87.666805002,"(41.786039578, -87.666805002)"
"5855",10071907,"HY260238","05/14/2015 06:03:00 PM","069XX S LAFAYETTE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","false","false",731,7,6,69,"14",1177024,1859232,2015,"02/10/2018 03:50:01 PM",41.769070498,-87.626668445,"(41.769070498, -87.626668445)"
"5856",10071908,"HY260075","05/14/2015 02:30:00 PM","047XX S KEDVALE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENCE","false","false",815,8,14,57,"15",1149492,1872876,2015,"02/10/2018 03:50:01 PM",41.807088186,-87.727235927,"(41.807088186, -87.727235927)"
"5857",10071909,"HY260291","05/14/2015 06:35:00 PM","070XX S MICHIGAN AVE","0420","BATTERY","AGGRAVATED:KNIFE/CUTTING INSTR","STREET","false","true",322,3,6,69,"04B",1178382,1858306,2015,"02/10/2018 03:50:01 PM",41.766498729,-87.621718782,"(41.766498729, -87.621718782)"
"5858",10071910,"HY260320","05/08/2015 09:30:00 PM","120XX S EMERALD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",523,5,34,53,"08B",1173478,1824983,2015,"02/10/2018 03:50:01 PM",41.675165651,-87.640676424,"(41.675165651, -87.640676424)"
"5859",10071911,"HY260338","05/14/2015 07:00:00 PM","079XX S ELLIS AVE","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","STREET","true","false",624,6,8,44,"04A",1184267,1852664,2015,"02/10/2018 03:50:01 PM",41.750880891,-87.600324481,"(41.750880891, -87.600324481)"
"5860",10071912,"HY260161","05/14/2015 03:30:00 PM","080XX S ELIZABETH ST","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","SIDEWALK","false","true",612,6,21,71,"04A",1169390,1851411,2015,"02/10/2018 03:50:01 PM",41.747777358,-87.654877085,"(41.747777358, -87.654877085)"
"5861",10071913,"HY260427","05/14/2015 08:05:00 PM","051XX W MADISON ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",1533,15,28,25,"18",1141995,1899535,2015,"02/10/2018 03:50:01 PM",41.880386082,-87.754073591,"(41.880386082, -87.754073591)"
"5862",10071914,"HY260367","05/14/2015 07:05:00 PM","052XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true",1522,15,29,25,"08B",1141460,1898829,2015,"02/10/2018 03:50:01 PM",41.87845862,-87.75605552,"(41.87845862, -87.75605552)"
"5863",10071915,"HY260396","05/14/2015 07:45:00 PM","048XX S PRAIRIE AVE","0460","BATTERY","SIMPLE","STREET","false","false",224,2,3,38,"08B",1178859,1872983,2015,"02/10/2018 03:50:01 PM",41.806763004,-87.619523786,"(41.806763004, -87.619523786)"
"5864",10071916,"HY260425","05/14/2015 08:05:00 PM","0000X E 118TH ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","RESIDENCE","true","false",532,5,9,53,"18",1178571,1826736,2015,"02/10/2018 03:50:01 PM",41.679862289,-87.621982218,"(41.679862289, -87.621982218)"
"5865",10071917,"HY260069","05/13/2015 04:00:00 PM","089XX S HARPER AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false",413,4,8,48,"06",1188008,1846032,2015,"02/10/2018 03:50:01 PM",41.732593752,-87.586826648,"(41.732593752, -87.586826648)"
"5866",10071918,"HY260457","05/13/2015 09:00:00 AM","013XX W 72ND ST","0890","THEFT","FROM BUILDING","RESIDENCE PORCH/HALLWAY","false","false",734,7,17,67,"06",1168573,1857018,2015,"02/10/2018 03:50:01 PM",41.763181359,-87.657709477,"(41.763181359, -87.657709477)"
"5867",10071919,"HY260387","05/14/2015 07:35:00 PM","004XX E 73RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",323,3,6,69,"08B",1180353,1856709,2015,"02/10/2018 03:50:01 PM",41.762071419,-87.614543301,"(41.762071419, -87.614543301)"
"5868",10071922,"HY260431","05/14/2015 08:15:00 PM","078XX S KEDZIE AVE","4230","KIDNAPPING","UNLAWFUL RESTRAINT","VEHICLE-COMMERCIAL","false","false",835,8,18,70,"26",1156402,1852518,2015,"02/10/2018 03:50:01 PM",41.751086315,-87.702439734,"(41.751086315, -87.702439734)"
"5869",10071923,"HY260343","05/14/2015 07:00:00 PM","052XX W MADISON ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false",1522,15,28,25,"06",1141512,1899523,2015,"02/10/2018 03:50:01 PM",41.880362084,-87.755847438,"(41.880362084, -87.755847438)"
"5870",10071924,"HY260389","05/14/2015 07:07:00 PM","015XX E 68TH ST","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","ALLEY","false","false",332,3,5,43,"04B",1187676,1860208,2015,"02/10/2018 03:50:01 PM",41.77150193,-87.587592761,"(41.77150193, -87.587592761)"
"5871",10071926,"HY260300","05/14/2015 06:50:00 PM","001XX N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false",111,1,42,32,"06",1176338,1901346,2015,"02/10/2018 03:50:01 PM",41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
"5872",10071927,"HY260414","05/14/2015 10:35:00 AM","001XX N MICHIGAN AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","ATM (AUTOMATIC TELLER MACHINE)","false","false",114,1,42,32,"11",1177276,1901405,2015,"02/10/2018 03:50:01 PM",41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
"5873",10071928,"HY260459","05/14/2015 08:14:00 PM","068XX S WINCHESTER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","ALLEY","false","true",726,7,17,67,"14",1164537,1859284,2015,"02/10/2018 03:50:01 PM",41.769485611,-87.672438396,"(41.769485611, -87.672438396)"
"5874",10071930,"HY260446","05/14/2015 08:30:00 PM","001XX W 72ND ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","false",731,7,6,69,"08B",1176508,1857246,2015,"02/10/2018 03:50:01 PM",41.76363231,-87.628619486,"(41.76363231, -87.628619486)"
"5875",4819580,"HL776356","12/07/2005 09:25:08 AM","070XX S COTTAGE GROVE AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","OTHER","false","false",321,3,6,42,"11",NA,NA,2005,"08/17/2015 03:03:40 PM",NA,NA,""
"5876",10071931,"HY260420","05/14/2015 08:00:00 PM","001XX W 107TH ST","2022","NARCOTICS","POSS: COCAINE","RESIDENCE","true","false",513,5,34,49,"18",1177302,1834003,2015,"02/10/2018 03:50:01 PM",41.699832668,-87.626409011,"(41.699832668, -87.626409011)"
"5877",10071932,"HY260465","05/10/2015 08:29:00 PM","038XX W MAYPOLE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true",1122,11,28,26,"26",1150827,1900942,2015,"02/10/2018 03:50:01 PM",41.884078883,-87.721606272,"(41.884078883, -87.721606272)"
